STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
USW00014739,"BOSTON, MA US",2015-08-01,10.51,0.0,0.0,79.0,90,68
USW00014739,"BOSTON, MA US",2015-08-02,11.41,0.0,0.0,78.0,88,68
USW00014739,"BOSTON, MA US",2015-08-03,12.75,0.0,0.0,78.0,90,68
USW00014739,"BOSTON, MA US",2015-08-04,9.4,0.49,0.0,76.0,89,66
USW00014739,"BOSTON, MA US",2015-08-05,10.51,0.0,0.0,75.0,85,65
USW00014739,"BOSTON, MA US",2015-08-06,9.17,0.0,0.0,74.0,82,65
USW00014739,"BOSTON, MA US",2015-08-07,7.83,0.0,0.0,70.0,73,64
USW00014739,"BOSTON, MA US",2015-08-08,6.26,0.0,0.0,67.0,76,61
USW00014739,"BOSTON, MA US",2015-08-09,8.72,0.0,0.0,66.0,73,62
USW00014739,"BOSTON, MA US",2015-08-10,10.29,0.0,0.0,70.0,83,63
USW00014739,"BOSTON, MA US",2015-08-11,9.62,0.83,0.0,68.0,72,64
USW00014739,"BOSTON, MA US",2015-08-12,8.95,0.0,0.0,75.0,85,68
USW00014739,"BOSTON, MA US",2015-08-13,8.05,0.0,0.0,73.0,82,66
USW00014739,"BOSTON, MA US",2015-08-14,9.17,0.0,0.0,75.0,86,63
USW00014739,"BOSTON, MA US",2015-08-15,7.61,0.08,0.0,76.0,91,68
USW00014739,"BOSTON, MA US",2015-08-16,6.71,0.0,0.0,75.0,90,67
USW00014739,"BOSTON, MA US",2015-08-17,7.83,0.0,0.0,80.0,91,71
USW00014739,"BOSTON, MA US",2015-08-18,8.05,0.14,0.0,78.0,87,71
USW00014739,"BOSTON, MA US",2015-08-19,8.72,0.0,0.0,78.0,88,71
USW00014739,"BOSTON, MA US",2015-08-20,10.74,0.0,0.0,73.0,78,68
USW00014739,"BOSTON, MA US",2015-08-21,5.82,0.63,0.0,72.0,83,67
USW00014739,"BOSTON, MA US",2015-08-22,6.93,0.0,0.0,71.0,73,67
USW00014739,"BOSTON, MA US",2015-08-23,8.05,0.02,0.0,68.0,71,67
USW00014739,"BOSTON, MA US",2015-08-24,6.04,0.0,0.0,71.0,75,68
USW00014739,"BOSTON, MA US",2015-08-25,8.5,0.0,0.0,71.0,81,67
USW00014739,"BOSTON, MA US",2015-08-26,7.83,0.0,0.0,76.0,85,69
USW00014739,"BOSTON, MA US",2015-08-27,10.07,0.0,0.0,74.0,82,65
USW00014739,"BOSTON, MA US",2015-08-28,7.61,0.0,0.0,70.0,75,64
USW00014739,"BOSTON, MA US",2015-08-29,7.38,0.0,0.0,72.0,82,63
USW00014739,"BOSTON, MA US",2015-08-30,8.95,0.0,0.0,77.0,88,69
USW00014739,"BOSTON, MA US",2015-08-31,11.18,0.0,0.0,80.0,90,71
USW00014739,"BOSTON, MA US",2015-09-01,9.4,0.0,0.0,76.0,79,69
USW00014739,"BOSTON, MA US",2015-09-02,9.17,0.0,0.0,77.0,91,66
USW00014739,"BOSTON, MA US",2015-09-03,5.59,0.01,0.0,76.0,82,70
USW00014739,"BOSTON, MA US",2015-09-04,10.74,0.0,0.0,69.0,72,62
USW00014739,"BOSTON, MA US",2015-09-05,7.16,0.0,0.0,65.0,73,58
USW00014739,"BOSTON, MA US",2015-09-06,9.62,0.0,0.0,70.0,82,61
USW00014739,"BOSTON, MA US",2015-09-07,11.86,0.0,0.0,77.0,93,66
USW00014739,"BOSTON, MA US",2015-09-08,7.38,0.2,0.0,81.0,96,72
USW00014739,"BOSTON, MA US",2015-09-09,12.75,0.0,0.0,80.0,93,72
USW00014739,"BOSTON, MA US",2015-09-10,10.96,0.17,0.0,74.0,77,64
USW00014739,"BOSTON, MA US",2015-09-11,9.84,0.66,0.0,65.0,73,63
USW00014739,"BOSTON, MA US",2015-09-12,6.49,0.01,0.0,66.0,71,60
USW00014739,"BOSTON, MA US",2015-09-13,9.62,0.38,0.0,64.0,66,63
USW00014739,"BOSTON, MA US",2015-09-14,15.21,0.0,0.0,65.0,72,57
USW00014739,"BOSTON, MA US",2015-09-15,10.74,0.0,0.0,71.0,84,62
USW00014739,"BOSTON, MA US",2015-09-16,6.93,0.0,0.0,73.0,81,65
USW00014739,"BOSTON, MA US",2015-09-17,7.38,0.0,0.0,76.0,89,64
USW00014739,"BOSTON, MA US",2015-09-18,7.61,0.0,0.0,75.0,85,65
USW00014739,"BOSTON, MA US",2015-09-19,9.62,0.0,0.0,70.0,79,62
USW00014739,"BOSTON, MA US",2015-09-20,11.63,0.0,0.0,71.0,75,57
USW00014739,"BOSTON, MA US",2015-09-21,10.74,0.0,0.0,60.0,66,53
USW00014739,"BOSTON, MA US",2015-09-22,9.4,0.0,0.0,63.0,68,56
USW00014739,"BOSTON, MA US",2015-09-23,5.59,0.0,0.0,61.0,68,54
USW00014739,"BOSTON, MA US",2015-09-24,8.5,0.0,0.0,65.0,74,58
USW00014739,"BOSTON, MA US",2015-09-25,8.72,0.0,0.0,61.0,66,55
USW00014739,"BOSTON, MA US",2015-09-26,9.62,0.0,0.0,58.0,63,50
USW00014739,"BOSTON, MA US",2015-09-27,6.93,0.0,0.0,56.0,64,48
USW00014739,"BOSTON, MA US",2015-09-28,6.71,0.0,0.0,65.0,78,56
USW00014739,"BOSTON, MA US",2015-09-29,9.17,0.04,0.0,72.0,84,65
USW00014739,"BOSTON, MA US",2015-09-30,12.97,2.46,0.0,71.0,78,57
USW00014739,"BOSTON, MA US",2015-10-01,17.22,0.0,0.0,58.0,59,54
USW00014739,"BOSTON, MA US",2015-10-02,20.36,0.08,0.0,53.0,54,50
USW00014739,"BOSTON, MA US",2015-10-03,22.37,0.01,0.0,52.0,54,49
USW00014739,"BOSTON, MA US",2015-10-04,18.12,0.0,0.0,54.0,56,51
USW00014739,"BOSTON, MA US",2015-10-05,9.17,0.0,0.0,54.0,61,48
USW00014739,"BOSTON, MA US",2015-10-06,5.59,0.0,0.0,55.0,64,48
USW00014739,"BOSTON, MA US",2015-10-07,7.16,0.0,0.0,60.0,72,52
USW00014739,"BOSTON, MA US",2015-10-08,8.72,0.0,0.0,58.0,62,51
USW00014739,"BOSTON, MA US",2015-10-09,14.76,0.34,0.0,60.0,72,52
USW00014739,"BOSTON, MA US",2015-10-10,9.84,0.0,0.0,57.0,61,48
USW00014739,"BOSTON, MA US",2015-10-11,13.87,0.0,0.0,56.0,68,48
USW00014739,"BOSTON, MA US",2015-10-12,7.61,0.0,0.0,62.0,76,51
USW00014739,"BOSTON, MA US",2015-10-13,7.61,0.12,0.0,61.0,72,55
USW00014739,"BOSTON, MA US",2015-10-14,12.53,0.0,0.0,63.0,68,51
USW00014739,"BOSTON, MA US",2015-10-15,8.72,0.0,0.0,54.0,62,47
USW00014739,"BOSTON, MA US",2015-10-16,11.86,0.0,0.0,55.0,61,50
USW00014739,"BOSTON, MA US",2015-10-17,11.86,0.0,0.0,51.0,56,40
USW00014739,"BOSTON, MA US",2015-10-18,11.41,0.0,0.0,41.0,47,33
USW00014739,"BOSTON, MA US",2015-10-19,10.74,0.0,0.0,38.0,48,31
USW00014739,"BOSTON, MA US",2015-10-20,11.63,0.0,0.0,53.0,66,45
USW00014739,"BOSTON, MA US",2015-10-21,6.26,0.07,0.0,58.0,61,53
USW00014739,"BOSTON, MA US",2015-10-22,10.96,0.0,0.0,60.0,73,52
USW00014739,"BOSTON, MA US",2015-10-23,13.42,0.0,0.0,54.0,59,40
USW00014739,"BOSTON, MA US",2015-10-24,5.82,0.0,0.0,43.0,49,38
USW00014739,"BOSTON, MA US",2015-10-25,11.63,0.03,0.0,54.0,63,48
USW00014739,"BOSTON, MA US",2015-10-26,8.5,0.0,0.0,49.0,52,43
USW00014739,"BOSTON, MA US",2015-10-27,5.82,0.0,0.0,46.0,54,38
USW00014739,"BOSTON, MA US",2015-10-28,17.0,0.36,0.0,49.0,65,42
USW00014739,"BOSTON, MA US",2015-10-29,17.0,0.73,0.0,67.0,75,57
USW00014739,"BOSTON, MA US",2015-10-30,12.97,0.0,0.0,56.0,61,42
USW00014739,"BOSTON, MA US",2015-10-31,6.93,0.0,0.0,45.0,52,38
USW00014739,"BOSTON, MA US",2015-11-01,10.74,0.0,0.0,53.0,62,48
USW00014739,"BOSTON, MA US",2015-11-02,7.16,0.0,0.0,57.0,64,51
USW00014739,"BOSTON, MA US",2015-11-03,7.61,0.0,0.0,57.0,73,47
USW00014739,"BOSTON, MA US",2015-11-04,6.71,0.0,0.0,57.0,60,49
USW00014739,"BOSTON, MA US",2015-11-05,11.86,0.0,0.0,61.0,76,50
USW00014739,"BOSTON, MA US",2015-11-06,14.54,0.0,0.0,67.0,73,62
USW00014739,"BOSTON, MA US",2015-11-07,13.2,0.0,0.0,62.0,69,50
USW00014739,"BOSTON, MA US",2015-11-08,11.41,0.0,0.0,51.0,56,44
USW00014739,"BOSTON, MA US",2015-11-09,8.95,0.0,0.0,51.0,60,41
USW00014739,"BOSTON, MA US",2015-11-10,7.61,0.07,0.0,49.0,53,44
USW00014739,"BOSTON, MA US",2015-11-11,16.11,0.54,0.0,48.0,50,46
USW00014739,"BOSTON, MA US",2015-11-12,7.38,0.04,0.0,47.0,57,46
USW00014739,"BOSTON, MA US",2015-11-13,17.9,0.01,0.0,54.0,59,46
USW00014739,"BOSTON, MA US",2015-11-14,16.11,0.0,0.0,45.0,47,37
USW00014739,"BOSTON, MA US",2015-11-15,9.62,0.0,0.0,43.0,54,37
USW00014739,"BOSTON, MA US",2015-11-16,10.74,0.0,0.0,53.0,61,39
USW00014739,"BOSTON, MA US",2015-11-17,6.71,0.0,0.0,40.0,45,33
USW00014739,"BOSTON, MA US",2015-11-18,6.26,0.0,0.0,40.0,48,31
USW00014739,"BOSTON, MA US",2015-11-19,8.95,0.0,0.0,47.0,55,43
USW00014739,"BOSTON, MA US",2015-11-20,12.75,0.86,0.0,56.0,61,44
USW00014739,"BOSTON, MA US",2015-11-21,7.61,0.0,0.0,44.0,48,38
USW00014739,"BOSTON, MA US",2015-11-22,7.16,0.3,0.0,43.0,49,36
USW00014739,"BOSTON, MA US",2015-11-23,13.42,0.04,0.0,40.0,42,30
USW00014739,"BOSTON, MA US",2015-11-24,8.05,0.0,0.0,35.0,44,29
USW00014739,"BOSTON, MA US",2015-11-25,6.04,0.0,0.0,39.0,44,30
USW00014739,"BOSTON, MA US",2015-11-26,9.62,0.0,0.0,46.0,59,38
USW00014739,"BOSTON, MA US",2015-11-27,14.32,0.0,0.0,54.0,64,48
USW00014739,"BOSTON, MA US",2015-11-28,9.62,0.21,0.0,52.0,60,41
USW00014739,"BOSTON, MA US",2015-11-29,9.62,0.0,0.0,38.0,44,32
USW00014739,"BOSTON, MA US",2015-11-30,8.72,0.0,0.0,33.0,38,28
USW00014739,"BOSTON, MA US",2015-12-01,6.04,0.14,0.0,38.0,45,32
USW00014739,"BOSTON, MA US",2015-12-02,3.8,0.32,0.0,43.0,51,39
USW00014739,"BOSTON, MA US",2015-12-03,14.09,0.0,0.0,48.0,52,41
USW00014739,"BOSTON, MA US",2015-12-04,10.74,0.0,0.0,43.0,48,38
USW00014739,"BOSTON, MA US",2015-12-05,6.71,0.0,0.0,44.0,53,39
USW00014739,"BOSTON, MA US",2015-12-06,8.05,0.0,0.0,44.0,59,36
USW00014739,"BOSTON, MA US",2015-12-07,7.38,0.0,0.0,45.0,56,37
USW00014739,"BOSTON, MA US",2015-12-08,10.51,0.0,0.0,42.0,44,37
USW00014739,"BOSTON, MA US",2015-12-09,7.61,0.0,0.0,40.0,46,37
USW00014739,"BOSTON, MA US",2015-12-10,4.92,0.0,0.0,48.0,58,43
USW00014739,"BOSTON, MA US",2015-12-11,7.83,0.0,0.0,49.0,58,43
USW00014739,"BOSTON, MA US",2015-12-12,7.16,0.0,0.0,53.0,61,49
USW00014739,"BOSTON, MA US",2015-12-13,6.71,0.0,0.0,51.0,53,46
USW00014739,"BOSTON, MA US",2015-12-14,4.25,0.42,0.0,47.0,58,46
USW00014739,"BOSTON, MA US",2015-12-15,14.09,0.19,0.0,55.0,61,48
USW00014739,"BOSTON, MA US",2015-12-16,8.72,0.0,0.0,44.0,48,38
USW00014739,"BOSTON, MA US",2015-12-17,8.05,0.55,0.0,44.0,52,39
USW00014739,"BOSTON, MA US",2015-12-18,10.51,0.04,0.0,49.0,52,39
USW00014739,"BOSTON, MA US",2015-12-19,15.43,0.0,0.0,38.0,40,33
USW00014739,"BOSTON, MA US",2015-12-20,10.29,0.0,0.0,36.0,41,31
USW00014739,"BOSTON, MA US",2015-12-21,16.11,0.0,0.0,42.0,53,32
USW00014739,"BOSTON, MA US",2015-12-22,8.95,0.23,0.0,52.0,60,48
USW00014739,"BOSTON, MA US",2015-12-23,7.38,0.76,0.0,52.0,56,45
USW00014739,"BOSTON, MA US",2015-12-24,8.05,0.24,0.0,55.0,69,48
USW00014739,"BOSTON, MA US",2015-12-25,5.59,0.0,0.0,57.0,62,49
USW00014739,"BOSTON, MA US",2015-12-26,6.71,0.0,0.0,49.0,55,41
USW00014739,"BOSTON, MA US",2015-12-27,6.26,0.26,0.0,46.0,50,38
USW00014739,"BOSTON, MA US",2015-12-28,13.42,0.0,0.0,35.0,38,29
USW00014739,"BOSTON, MA US",2015-12-29,18.12,1.02,0.9,33.0,40,24
USW00014739,"BOSTON, MA US",2015-12-30,6.26,0.03,0.0,26.0,37,25
USW00014739,"BOSTON, MA US",2015-12-31,8.72,0.08,0.0,38.0,47,33
USW00014739,"BOSTON, MA US",2016-01-01,12.75,0.0,0.0,39.0,41,33
USW00014739,"BOSTON, MA US",2016-01-02,13.42,0.0,0.0,35.0,40,31
USW00014739,"BOSTON, MA US",2016-01-03,11.63,0.0,0.0,36.0,44,31
USW00014739,"BOSTON, MA US",2016-01-04,12.3,0.0,0.0,30.0,36,14
USW00014739,"BOSTON, MA US",2016-01-05,10.07,0.0,0.0,16.0,26,8
USW00014739,"BOSTON, MA US",2016-01-06,10.07,0.0,0.0,30.0,45,21
USW00014739,"BOSTON, MA US",2016-01-07,6.49,0.0,0.0,33.0,43,26
USW00014739,"BOSTON, MA US",2016-01-08,10.96,0.0,0.0,35.0,42,30
USW00014739,"BOSTON, MA US",2016-01-09,6.04,0.01,0.0,40.0,41,38
USW00014739,"BOSTON, MA US",2016-01-10,14.99,1.38,0.0,45.0,58,38
USW00014739,"BOSTON, MA US",2016-01-11,19.24,0.0,0.0,40.0,51,25
USW00014739,"BOSTON, MA US",2016-01-12,9.62,0.08,0.3,29.0,37,21
USW00014739,"BOSTON, MA US",2016-01-13,19.69,0.0,0.0,29.0,33,21
USW00014739,"BOSTON, MA US",2016-01-14,10.51,0.0,0.0,24.0,30,21
USW00014739,"BOSTON, MA US",2016-01-15,6.49,0.0,0.0,31.0,42,26
USW00014739,"BOSTON, MA US",2016-01-16,9.4,1.22,0.0,39.0,43,34
USW00014739,"BOSTON, MA US",2016-01-17,9.4,0.1,1.3,35.0,38,29
USW00014739,"BOSTON, MA US",2016-01-18,16.78,0.11,1.8,27.0,29,19
USW00014739,"BOSTON, MA US",2016-01-19,21.92,0.0,0.0,20.0,25,16
USW00014739,"BOSTON, MA US",2016-01-20,18.79,0.0,0.0,24.0,33,19
USW00014739,"BOSTON, MA US",2016-01-21,13.87,0.0,0.0,27.0,33,21
USW00014739,"BOSTON, MA US",2016-01-22,11.41,0.0,0.0,24.0,32,19
USW00014739,"BOSTON, MA US",2016-01-23,20.36,0.37,6.1,29.0,32,20
USW00014739,"BOSTON, MA US",2016-01-24,11.18,0.0,0.0,25.0,36,18
USW00014739,"BOSTON, MA US",2016-01-25,7.16,0.0,0.0,31.0,35,26
USW00014739,"BOSTON, MA US",2016-01-26,14.32,0.0,0.0,37.0,51,28
USW00014739,"BOSTON, MA US",2016-01-27,12.08,0.0,0.0,43.0,45,31
USW00014739,"BOSTON, MA US",2016-01-28,8.05,0.0,0.0,34.0,42,26
USW00014739,"BOSTON, MA US",2016-01-29,7.38,0.0,0.0,36.0,41,33
USW00014739,"BOSTON, MA US",2016-01-30,13.65,0.0,0.0,36.0,43,30
USW00014739,"BOSTON, MA US",2016-01-31,11.86,0.0,0.0,43.0,57,38
USW00014739,"BOSTON, MA US",2016-02-01,13.87,0.0,0.0,49.0,65,39
USW00014739,"BOSTON, MA US",2016-02-02,6.93,0.0,0.0,44.0,50,36
USW00014739,"BOSTON, MA US",2016-02-03,14.54,0.33,0.0,42.0,57,35
USW00014739,"BOSTON, MA US",2016-02-04,10.51,0.01,0.0,54.0,56,43
USW00014739,"BOSTON, MA US",2016-02-05,13.42,0.96,6.8,37.0,43,25
USW00014739,"BOSTON, MA US",2016-02-06,10.51,0.0,0.0,29.0,35,24
USW00014739,"BOSTON, MA US",2016-02-07,9.84,0.0,0.0,34.0,44,29
USW00014739,"BOSTON, MA US",2016-02-08,21.25,0.53,6.4,29.0,38,18
USW00014739,"BOSTON, MA US",2016-02-09,6.26,0.0,0.1,23.0,29,20
USW00014739,"BOSTON, MA US",2016-02-10,6.71,0.0,0.1,28.0,36,20
USW00014739,"BOSTON, MA US",2016-02-11,16.78,0.01,0.2,28.0,31,11
USW00014739,"BOSTON, MA US",2016-02-12,11.63,0.0,0.0,15.0,24,8
USW00014739,"BOSTON, MA US",2016-02-13,16.33,0.0,0.0,20.0,24,-4
USW00014739,"BOSTON, MA US",2016-02-14,17.22,0.0,0.0,0.0,12,-9
USW00014739,"BOSTON, MA US",2016-02-15,6.26,0.26,1.3,11.0,35,4
USW00014739,"BOSTON, MA US",2016-02-16,14.32,0.66,0.0,40.0,54,31
USW00014739,"BOSTON, MA US",2016-02-17,10.74,0.0,0.0,42.0,46,34
USW00014739,"BOSTON, MA US",2016-02-18,12.08,0.0,0.0,33.0,35,24
USW00014739,"BOSTON, MA US",2016-02-19,8.95,0.0,0.1,28.0,37,20
USW00014739,"BOSTON, MA US",2016-02-20,13.87,0.01,0.0,43.0,60,33
USW00014739,"BOSTON, MA US",2016-02-21,12.53,0.0,0.0,50.0,54,42
USW00014739,"BOSTON, MA US",2016-02-22,8.28,0.0,0.0,40.0,43,30
USW00014739,"BOSTON, MA US",2016-02-23,11.41,0.0,0.0,33.0,39,26
USW00014739,"BOSTON, MA US",2016-02-24,12.08,0.59,0.0,39.0,57,38
USW00014739,"BOSTON, MA US",2016-02-25,22.15,0.81,0.0,54.0,62,41
USW00014739,"BOSTON, MA US",2016-02-26,19.01,0.0,0.0,38.0,41,26
USW00014739,"BOSTON, MA US",2016-02-27,12.3,0.0,0.0,29.0,39,21
USW00014739,"BOSTON, MA US",2016-02-28,14.54,0.0,0.0,42.0,58,36
USW00014739,"BOSTON, MA US",2016-02-29,16.33,0.0,0.0,50.0,64,43
USW00014739,"BOSTON, MA US",2016-03-01,12.3,0.0,0.0,42.0,49,34
USW00014739,"BOSTON, MA US",2016-03-02,19.24,0.37,0.0,43.0,53,25
USW00014739,"BOSTON, MA US",2016-03-03,9.62,0.0,0.0,27.0,34,21
USW00014739,"BOSTON, MA US",2016-03-04,11.63,0.01,0.5,29.0,31,26
USW00014739,"BOSTON, MA US",2016-03-05,10.29,0.0,0.0,28.0,34,23
USW00014739,"BOSTON, MA US",2016-03-06,6.93,0.0,0.0,34.0,42,30
USW00014739,"BOSTON, MA US",2016-03-07,11.41,0.0,0.0,38.0,51,30
USW00014739,"BOSTON, MA US",2016-03-08,8.5,0.0,0.0,44.0,48,36
USW00014739,"BOSTON, MA US",2016-03-09,13.42,0.0,0.0,53.0,77,40
USW00014739,"BOSTON, MA US",2016-03-10,9.62,0.4,0.0,62.0,66,47
USW00014739,"BOSTON, MA US",2016-03-11,6.93,0.09,0.0,48.0,50,41
USW00014739,"BOSTON, MA US",2016-03-12,11.18,0.0,0.0,45.0,60,36
USW00014739,"BOSTON, MA US",2016-03-13,9.4,0.0,0.0,54.0,63,45
USW00014739,"BOSTON, MA US",2016-03-14,17.0,0.21,0.0,43.0,45,39
USW00014739,"BOSTON, MA US",2016-03-15,17.0,1.14,0.0,43.0,45,41
USW00014739,"BOSTON, MA US",2016-03-16,8.28,0.03,0.0,43.0,48,41
USW00014739,"BOSTON, MA US",2016-03-17,10.51,0.07,0.0,49.0,64,43
USW00014739,"BOSTON, MA US",2016-03-18,14.09,0.03,0.0,47.0,52,35
USW00014739,"BOSTON, MA US",2016-03-19,11.41,0.0,0.0,37.0,45,29
USW00014739,"BOSTON, MA US",2016-03-20,10.51,0.02,0.0,32.0,35,26
USW00014739,"BOSTON, MA US",2016-03-21,10.07,0.22,3.6,33.0,44,28
USW00014739,"BOSTON, MA US",2016-03-22,14.99,0.0,0.0,40.0,49,33
USW00014739,"BOSTON, MA US",2016-03-23,11.63,0.0,0.0,49.0,63,42
USW00014739,"BOSTON, MA US",2016-03-24,16.33,0.0,0.0,40.0,43,36
USW00014739,"BOSTON, MA US",2016-03-25,6.49,0.16,0.0,39.0,46,37
USW00014739,"BOSTON, MA US",2016-03-26,10.29,0.0,0.0,40.0,43,34
USW00014739,"BOSTON, MA US",2016-03-27,7.61,0.0,0.0,37.0,42,34
USW00014739,"BOSTON, MA US",2016-03-28,11.18,0.41,0.0,40.0,47,38
USW00014739,"BOSTON, MA US",2016-03-29,20.58,0.0,0.0,45.0,51,38
USW00014739,"BOSTON, MA US",2016-03-30,12.08,0.0,0.0,44.0,59,34
USW00014739,"BOSTON, MA US",2016-03-31,22.82,0.0,0.0,55.0,71,43
USW00014739,"BOSTON, MA US",2016-04-01,17.9,0.05,0.0,63.0,69,59
USW00014739,"BOSTON, MA US",2016-04-02,8.95,0.32,0.0,53.0,59,42
USW00014739,"BOSTON, MA US",2016-04-03,15.88,0.49,1.9,38.0,43,29
USW00014739,"BOSTON, MA US",2016-04-04,11.18,0.41,4.7,28.0,30,24
USW00014739,"BOSTON, MA US",2016-04-05,12.53,0.0,0.0,29.0,37,22
USW00014739,"BOSTON, MA US",2016-04-06,10.07,0.0,0.0,33.0,42,25
USW00014739,"BOSTON, MA US",2016-04-07,16.55,1.03,0.0,49.0,58,42
USW00014739,"BOSTON, MA US",2016-04-08,14.99,0.0,0.0,49.0,53,37
USW00014739,"BOSTON, MA US",2016-04-09,9.84,0.0,0.0,39.0,46,32
USW00014739,"BOSTON, MA US",2016-04-10,11.86,0.0,0.0,39.0,49,31
USW00014739,"BOSTON, MA US",2016-04-11,16.78,0.01,0.0,48.0,60,42
USW00014739,"BOSTON, MA US",2016-04-12,15.88,0.22,0.0,55.0,60,43
USW00014739,"BOSTON, MA US",2016-04-13,10.29,0.0,0.0,45.0,50,38
USW00014739,"BOSTON, MA US",2016-04-14,10.51,0.0,0.0,43.0,49,38
USW00014739,"BOSTON, MA US",2016-04-15,11.41,0.0,0.0,45.0,54,38
USW00014739,"BOSTON, MA US",2016-04-16,13.42,0.0,0.0,47.0,54,41
USW00014739,"BOSTON, MA US",2016-04-17,7.61,0.0,0.0,46.0,54,39
USW00014739,"BOSTON, MA US",2016-04-18,8.5,0.0,0.0,51.0,67,42
USW00014739,"BOSTON, MA US",2016-04-19,8.5,0.02,0.0,47.0,54,44
USW00014739,"BOSTON, MA US",2016-04-20,12.3,0.0,0.0,49.0,51,44
USW00014739,"BOSTON, MA US",2016-04-21,9.62,0.0,0.0,55.0,77,43
USW00014739,"BOSTON, MA US",2016-04-22,7.83,0.0,0.0,65.0,78,58
USW00014739,"BOSTON, MA US",2016-04-23,8.28,0.09,0.0,60.0,64,48
USW00014739,"BOSTON, MA US",2016-04-24,9.62,0.0,0.0,48.0,50,42
USW00014739,"BOSTON, MA US",2016-04-25,4.47,0.0,0.0,48.0,57,44
